Order ID,Date,Product,Category,Region,Customer,Quantity,Unit Price,Revenue
2900,2024-09-02,Bluetooth Speaker,Electronics,East,Customer 40,2,58.84,117.68
2901,2024-09-02,Standing Desk,Furniture,West,Customer 43,3,391.6,1174.8
2902,2024-09-02,Desk Lamp,Furniture,North,Customer 51,3,49.62,148.86
2903,2024-09-02,Wireless Mouse,Electronics,South,Customer 25,2,27.36,54.72
2904,2024-09-02,Pen Pack,Stationery,North,Customer 8,6,8.79,52.74
2905,2024-09-02,Bluetooth Speaker,Electronics,North,Customer 21,4,62.69,250.76
2906,2024-09-02,USB-C Hub,Electronics,West,Customer 28,2,43.68,87.36
2907,2024-09-02,Pen Pack,Stationery,East,Customer 9,6,9.15,54.9
2908,2024-09-02,Webcam HD,Electronics,Central,Customer 35,2,69.71,139.42
2909,2024-09-02,Pen Pack,Stationery,North,Customer 38,5,8.27,41.35
2910,2024-09-03,Filing Cabinet,Furniture,South,Customer 45,4,154.76,619.04
2911,2024-09-03,Mechanical Keyboard,Electronics,North,Customer 24,2,84.19,168.38
2912,2024-09-03,Whiteboard,Stationery,North,Customer 59,4,68.36,273.44
2913,2024-09-03,Desk Lamp,Furniture,South,Customer 19,3,50.05,150.15
2914,2024-09-03,Pen Pack,Stationery,West,Customer 16,2,8.87,17.74
2915,2024-09-03,Office Chair,Furniture,South,Customer 25,2,164.51,329.02
2916,2024-09-03,Filing Cabinet,Furniture,North,Customer 45,1,161.1,161.1
2917,2024-09-03,Mechanical Keyboard,Electronics,Central,Customer 56,6,88.86,533.16
2918,2024-09-03,USB-C Hub,Electronics,South,Customer 5,1,37.47,37.47
2919,2024-09-03,Wireless Mouse,Electronics,South,Customer 31,5,27.69,138.45
2920,2024-09-03,Filing Cabinet,Furniture,East,Customer 31,2,163.05,326.1
2921,2024-09-03,Notebook Set,Stationery,North,Customer 19,6,11.81,70.86
2922,2024-09-04,Mechanical Keyboard,Electronics,Central,Customer 49,2,77.78,155.56
2923,2024-09-04,USB-C Hub,Electronics,West,Customer 44,5,37.6,188.0
2924,2024-09-04,Pen Pack,Stationery,Central,Customer 33,5,8.62,43.1
2925,2024-09-04,Standing Desk,Furniture,East,Customer 6,6,334.89,2009.34
2926,2024-09-04,Whiteboard,Stationery,South,Customer 26,4,68.67,274.68
2927,2024-09-04,Bluetooth Speaker,Electronics,Central,Customer 39,1,52.51,52.51
2928,2024-09-04,Mechanical Keyboard,Electronics,West,Customer 53,6,86.45,518.7
2929,2024-09-04,Notebook Set,Stationery,West,Customer 13,2,10.96,21.92
2930,2024-09-04,Standing Desk,Furniture,East,Customer 2,1,324.14,324.14
2931,2024-09-04,Office Chair,Furniture,South,Customer 39,3,169.32,507.96
2932,2024-09-05,Wireless Mouse,Electronics,North,Customer 16,3,23.67,71.01
2933,2024-09-05,Standing Desk,Furniture,Central,Customer 51,1,400.46,400.46
2934,2024-09-05,Pen Pack,Stationery,East,Customer 1,1,7.3,7.3
2935,2024-09-05,Desk Lamp,Furniture,East,Customer 49,3,51.29,153.87
2936,2024-09-05,Notebook Set,Stationery,North,Customer 22,6,11.87,71.22
2937,2024-09-05,Notebook Set,Stationery,South,Customer 2,6,12.31,73.86
2938,2024-09-05,Bluetooth Speaker,Electronics,North,Customer 19,4,56.06,224.24
2939,2024-09-05,USB-C Hub,Electronics,North,Customer 46,2,42.82,85.64
2940,2024-09-05,Office Chair,Furniture,South,Customer 33,2,198.34,396.68
2941,2024-09-05,Whiteboard,Stationery,East,Customer 29,6,63.13,378.78
2942,2024-09-06,USB-C Hub,Electronics,West,Customer 3,3,38.91,116.73
2943,2024-09-06,Filing Cabinet,Furniture,Central,Customer 39,6,149.54,897.24
2944,2024-09-06,Mechanical Keyboard,Electronics,North,Customer 52,2,88.55,177.1
2945,2024-09-06,Wireless Mouse,Electronics,North,Customer 32,2,27.29,54.58
2946,2024-09-06,Mechanical Keyboard,Electronics,South,Customer 5,4,83.17,332.68
2947,2024-09-06,Standing Desk,Furniture,South,Customer 46,5,346.79,1733.95
2948,2024-09-06,Pen Pack,Stationery,West,Customer 42,3,9.17,27.51
2949,2024-09-06,USB-C Hub,Electronics,East,Customer 55,1,45.72,45.72
2950,2024-09-06,Standing Desk,Furniture,South,Customer 29,4,350.79,1403.16
2951,2024-09-06,Desk Lamp,Furniture,East,Customer 6,5,50.0,250.0
2952,2024-09-06,Webcam HD,Electronics,North,Customer 40,4,71.85,287.4
2953,2024-09-06,Webcam HD,Electronics,Central,Customer 1,1,75.97,75.97
2954,2024-09-07,USB-C Hub,Electronics,West,Customer 55,1,38.91,38.91
2955,2024-09-07,Mechanical Keyboard,Electronics,North,Customer 23,2,84.75,169.5
2956,2024-09-07,Pen Pack,Stationery,West,Customer 7,4,8.48,33.92
2957,2024-09-07,Mechanical Keyboard,Electronics,West,Customer 50,2,92.05,184.1
2958,2024-09-07,Notebook Set,Stationery,East,Customer 39,2,12.0,24.0
2959,2024-09-07,Pen Pack,Stationery,East,Customer 30,2,8.6,17.2
2960,2024-09-07,Wireless Mouse,Electronics,South,Customer 21,5,23.47,117.35
2961,2024-09-07,Bluetooth Speaker,Electronics,North,Customer 60,1,63.08,63.08
2962,2024-09-07,Desk Lamp,Furniture,South,Customer 56,4,51.51,206.04
2963,2024-09-07,Wireless Mouse,Electronics,South,Customer 6,6,25.14,150.84
2964,2024-09-07,USB-C Hub,Electronics,West,Customer 56,1,38.74,38.74
2965,2024-09-08,Notebook Set,Stationery,South,Customer 54,5,11.44,57.2
2966,2024-09-08,Wireless Mouse,Electronics,East,Customer 11,1,28.09,28.09
2967,2024-09-08,Office Chair,Furniture,Central,Customer 45,3,204.39,613.17
2968,2024-09-08,USB-C Hub,Electronics,Central,Customer 25,6,40.37,242.22
2969,2024-09-08,Wireless Mouse,Electronics,North,Customer 47,5,27.39,136.95
2970,2024-09-08,Webcam HD,Electronics,East,Customer 1,5,73.79,368.95
2971,2024-09-08,USB-C Hub,Electronics,East,Customer 8,4,45.34,181.36
2972,2024-09-09,Webcam HD,Electronics,West,Customer 54,4,67.6,270.4
2973,2024-09-09,USB-C Hub,Electronics,North,Customer 3,6,40.49,242.94
2974,2024-09-09,Office Chair,Furniture,Central,Customer 50,6,206.06,1236.36
2975,2024-09-09,USB-C Hub,Electronics,South,Customer 44,5,39.78,198.9
2976,2024-09-09,Bluetooth Speaker,Electronics,East,Customer 58,1,54.59,54.59
2977,2024-09-09,Standing Desk,Furniture,West,Customer 42,5,386.67,1933.35
2978,2024-09-09,Pen Pack,Stationery,Central,Customer 28,4,8.02,32.08
2979,2024-09-10,Whiteboard,Stationery,West,Customer 24,3,55.7,167.1
2980,2024-09-10,USB-C Hub,Electronics,West,Customer 19,5,41.95,209.75
2981,2024-09-10,Webcam HD,Electronics,Central,Customer 60,6,74.9,449.4
2982,2024-09-10,Mechanical Keyboard,Electronics,North,Customer 40,1,93.63,93.63
2983,2024-09-10,Notebook Set,Stationery,Central,Customer 7,1,12.29,12.29
2984,2024-09-10,Webcam HD,Electronics,East,Customer 55,4,71.81,287.24
2985,2024-09-10,Notebook Set,Stationery,West,Customer 8,2,11.47,22.94
2986,2024-09-10,Office Chair,Furniture,West,Customer 27,4,204.77,819.08
2987,2024-09-10,Webcam HD,Electronics,East,Customer 51,6,76.73,460.38
2988,2024-09-11,Office Chair,Furniture,East,Customer 20,5,174.76,873.8
2989,2024-09-11,Notebook Set,Stationery,West,Customer 3,6,11.52,69.12
2990,2024-09-11,Wireless Mouse,Electronics,Central,Customer 53,1,23.46,23.46
2991,2024-09-11,Filing Cabinet,Furniture,Central,Customer 28,5,146.91,734.55
2992,2024-09-11,Office Chair,Furniture,West,Customer 54,5,205.81,1029.05
2993,2024-09-11,Wireless Mouse,Electronics,West,Customer 47,5,25.18,125.9
2994,2024-09-11,USB-C Hub,Electronics,West,Customer 15,4,45.04,180.16
2995,2024-09-11,Mechanical Keyboard,Electronics,Central,Customer 51,6,93.52,561.12
2996,2024-09-11,Notebook Set,Stationery,South,Customer 21,6,13.55,81.3
2997,2024-09-11,Office Chair,Furniture,Central,Customer 10,1,166.2,166.2
2998,2024-09-12,Wireless Mouse,Electronics,North,Customer 37,5,26.92,134.6
2999,2024-09-12,Notebook Set,Stationery,West,Customer 41,1,13.03,13.03
3000,2024-09-12,Webcam HD,Electronics,South,Customer 20,3,66.26,198.78
3001,2024-09-12,Office Chair,Furniture,West,Customer 50,5,199.82,999.1
3002,2024-09-12,Standing Desk,Furniture,South,Customer 41,6,319.53,1917.18
3003,2024-09-12,Wireless Mouse,Electronics,North,Customer 30,6,28.65,171.9
3004,2024-09-12,Bluetooth Speaker,Electronics,South,Customer 6,1,50.97,50.97
3005,2024-09-12,Mechanical Keyboard,Electronics,South,Customer 26,4,94.45,377.8
3006,2024-09-12,Mechanical Keyboard,Electronics,West,Customer 41,4,93.4,373.6
3007,2024-09-12,Mechanical Keyboard,Electronics,East,Customer 41,2,91.11,182.22
3008,2024-09-12,Pen Pack,Stationery,South,Customer 43,2,7.56,15.12
3009,2024-09-12,Bluetooth Speaker,Electronics,East,Customer 23,6,57.84,347.04
3010,2024-09-12,Pen Pack,Stationery,East,Customer 60,73,8.4,613.2
3011,2024-09-12,Mechanical Keyboard,Electronics,Central,Customer 33,2,89.38,178.76
3012,2024-09-12,USB-C Hub,Electronics,South,Customer 2,2,44.67,89.34
3013,2024-09-12,Desk Lamp,Furniture,South,Customer 18,2,42.97,85.94
3014,2024-09-13,Standing Desk,Furniture,Central,Customer 42,4,332.43,1329.72
3015,2024-09-13,Standing Desk,Furniture,Central,Customer 26,4,380.2,1520.8
3016,2024-09-13,Office Chair,Furniture,East,Customer 26,3,169.78,509.34
3017,2024-09-13,Mechanical Keyboard,Electronics,South,Customer 51,5,93.35,466.75
3018,2024-09-13,Office Chair,Furniture,West,Customer 39,6,183.95,1103.7
3019,2024-09-13,Filing Cabinet,Furniture,Central,Customer 25,3,165.6,496.8
3020,2024-09-13,Notebook Set,Stationery,North,Customer 29,2,12.5,25.0
3021,2024-09-13,USB-C Hub,Electronics,West,Customer 19,1,45.58,45.58
3022,2024-09-13,Bluetooth Speaker,Electronics,West,Customer 2,6,62.57,375.42
3023,2024-09-13,Mechanical Keyboard,Electronics,South,Customer 23,2,93.69,187.38
3024,2024-09-14,Office Chair,Furniture,South,Customer 50,1,171.68,171.68
3025,2024-09-14,Desk Lamp,Furniture,East,Customer 14,1,40.61,40.61
3026,2024-09-14,Pen Pack,Stationery,Central,Customer 5,5,8.79,43.95
3027,2024-09-14,Notebook Set,Stationery,North,Customer 36,3,12.61,37.83
3028,2024-09-15,Standing Desk,Furniture,North,Customer 37,6,368.19,2209.14
3029,2024-09-15,Webcam HD,Electronics,East,Customer 13,4,74.94,299.76
3030,2024-09-15,Office Chair,Furniture,East,Customer 27,1,198.12,198.12
3031,2024-09-15,Mechanical Keyboard,Electronics,Central,Customer 25,1,86.12,86.12
3032,2024-09-15,Office Chair,Furniture,Central,Customer 1,5,162.96,814.8
3033,2024-09-15,Pen Pack,Stationery,North,Customer 58,3,7.46,22.38
3034,2024-09-15,Whiteboard,Stationery,North,Customer 31,5,54.59,272.95
3035,2024-09-15,Mechanical Keyboard,Electronics,East,Customer 26,4,91.87,367.48
3036,2024-09-16,Mechanical Keyboard,Electronics,North,Customer 26,5,92.96,464.8
3037,2024-09-16,Standing Desk,Furniture,North,,6,401.1,2406.6
3038,2024-09-17,Desk Lamp,Furniture,North,Customer 9,5,41.66,208.3
3039,2024-09-17,Mechanical Keyboard,Electronics,South,Customer 11,3,94.8,284.4
3040,2024-09-17,Mechanical Keyboard,Electronics,Central,Customer 1,2,91.89,183.78
3041,2024-09-17,Filing Cabinet,Furniture,North,Customer 4,1,144.74,144.74
3042,2024-09-17,Standing Desk,Furniture,West,Customer 18,1,338.08,338.08
3043,2024-09-17,Filing Cabinet,Furniture,North,Customer 9,2,169.68,339.36
3044,2024-09-17,Desk Lamp,Furniture,West,Customer 41,2,48.97,97.94
3045,2024-09-17,Pen Pack,Stationery,Central,Customer 31,6,7.44,44.64
3046,2024-09-18,Webcam HD,Electronics,West,Customer 15,4,80.09,320.36
3047,2024-09-18,Mechanical Keyboard,Electronics,East,Customer 36,3,92.78,278.34
3048,2024-09-18,Office Chair,Furniture,North,Customer 5,6,191.12,1146.72
3049,2024-09-18,Pen Pack,Stationery,West,Customer 53,1,7.62,7.62
3050,2024-09-18,Notebook Set,Stationery,Central,Customer 49,2,12.26,24.52
3051,2024-09-18,Whiteboard,Stationery,East,Customer 46,5,66.88,334.4
3052,2024-09-18,Pen Pack,Stationery,South,Customer 15,6,7.51,45.06
3053,2024-09-18,Desk Lamp,Furniture,Central,Customer 13,4,51.47,205.88
3054,2024-09-18,Notebook Set,Stationery,East,Customer 56,2,11.01,22.02
3055,2024-09-18,Bluetooth Speaker,Electronics,North,Customer 48,6,50.9,305.4
3056,2024-09-19,Mechanical Keyboard,Electronics,East,Customer 2,2,76.85,153.7
3057,2024-09-19,Pen Pack,Stationery,North,Customer 60,6,8.26,49.56
3058,2024-09-19,Whiteboard,Stationery,West,Customer 33,1,59.32,59.32
3059,2024-09-19,Notebook Set,Stationery,East,Customer 7,5,11.8,59.0
3060,2024-09-19,Wireless Mouse,Electronics,South,Customer 19,6,24.89,149.34
3061,2024-09-19,Office Chair,Furniture,Central,Customer 32,4,169.95,679.8
3062,2024-09-19,Whiteboard,Stationery,South,Customer 8,4,55.64,222.56
3063,2024-09-19,Office Chair,Furniture,East,Customer 16,1,164.39,164.39
3064,2024-09-19,Mechanical Keyboard,Electronics,Central,Customer 45,5,78.65,393.25
3065,2024-09-20,Filing Cabinet,Furniture,East,Customer 32,4,149.7,598.8
3066,2024-09-20,Office Chair,Furniture,East,Customer 46,2,197.36,394.72
3067,2024-09-20,Bluetooth Speaker,Electronics,Central,Customer 59,3,59.59,178.77
3068,2024-09-20,Filing Cabinet,Furniture,South,Customer 11,5,152.88,764.4
3069,2024-09-20,Desk Lamp,Furniture,West,Customer 10,6,41.28,247.68
3070,2024-09-20,Wireless Mouse,Electronics,South,Customer 17,6,25.47,152.82
3071,2024-09-21,Mechanical Keyboard,Electronics,Central,Customer 23,2,90.93,181.86
3072,2024-09-21,Pen Pack,Stationery,West,Customer 8,5,7.2,36.0
3073,2024-09-21,Wireless Mouse,Electronics,South,Customer 34,1,26.05,26.05
3074,2024-09-21,Whiteboard,Stationery,North,Customer 20,2,65.32,130.64
3075,2024-09-21,Filing Cabinet,Furniture,Central,Customer 17,3,151.97,455.91
3076,2024-09-21,Webcam HD,Electronics,East,Customer 20,4,67.44,269.76
3077,2024-09-22,Filing Cabinet,Furniture,Central,Customer 31,3,168.43,505.29
3078,2024-09-22,Mechanical Keyboard,Electronics,North,Customer 10,3,91.07,273.21
3079,2024-09-22,Notebook Set,Stationery,West,Customer 2,2,12.78,25.56
3080,2024-09-22,Office Chair,Furniture,East,Customer 14,5,195.35,976.75
3081,2024-09-22,Filing Cabinet,Furniture,North,Customer 18,1,142.27,142.27
3082,2024-09-22,Webcam HD,Electronics,Central,Customer 12,6,72.54,435.24
3083,2024-09-22,Standing Desk,Furniture,Central,Customer 27,6,345.52,2073.12
3084,2024-09-23,Standing Desk,Furniture,East,Customer 54,3,331.68,995.04
3085,2024-09-23,Bluetooth Speaker,Electronics,East,Customer 19,1,55.46,55.46
3086,2024-09-23,Mechanical Keyboard,Electronics,West,Customer 44,1,87.1,87.1
3087,2024-09-23,USB-C Hub,Electronics,South,Customer 20,5,45.67,228.35
3088,2024-09-23,Pen Pack,Stationery,West,Customer 3,3,7.33,21.99
3089,2024-09-23,Office Chair,Furniture,West,Customer 20,3,199.15,597.45
3090,2024-09-23,Wireless Mouse,Electronics,North,Customer 17,4,24.7,98.8
3091,2024-09-23,USB-C Hub,Electronics,Central,Customer 43,3,44.79,134.37
3092,2024-09-23,Whiteboard,Stationery,South,Customer 47,2,68.31,136.62
3093,2024-09-23,Office Chair,Furniture,South,Customer 3,4,188.34,753.36
3094,2024-09-24,Pen Pack,Stationery,West,Customer 28,3,7.7,23.1
3095,2024-09-24,Notebook Set,Stationery,Central,Customer 20,1,13.48,13.48
3096,2024-09-24,USB-C Hub,Electronics,Central,Customer 9,5,40.36,201.8
3097,2024-09-24,Webcam HD,Electronics,South,Customer 20,2,67.38,134.76
3098,2024-09-24,Standing Desk,Furniture,West,Customer 35,1,341.02,341.02
3099,2024-09-24,USB-C Hub,Electronics,North,Customer 9,4,43.82,175.28
3100,2024-09-25,Whiteboard,Stationery,East,Customer 30,4,64.41,257.64
3101,2024-09-25,Desk Lamp,Furniture,West,Customer 2,4,45.75,183.0
3102,2024-09-25,Whiteboard,Stationery,South,Customer 40,1,68.36,68.36
3103,2024-09-25,Standing Desk,Furniture,Central,Customer 35,2,365.78,731.56
3104,2024-09-25,Bluetooth Speaker,Electronics,South,Customer 26,3,50.24,150.72
3105,2024-09-25,Webcam HD,Electronics,Central,Customer 30,1,71.1,71.1
3106,2024-09-25,Wireless Mouse,Electronics,North,Customer 22,1,22.84,22.84
3107,2024-09-25,Bluetooth Speaker,Electronics,East,Customer 56,1,60.8,60.8
3108,2024-09-25,Wireless Mouse,Electronics,North,Customer 45,1,27.13,27.13
3109,2024-09-25,Office Chair,Furniture,West,Customer 9,5,168.49,842.45
3110,2024-09-25,Office Chair,Furniture,East,Customer 47,6,190.79,1144.74
3111,2024-09-25,Wireless Mouse,Electronics,North,Customer 1,4,26.4,105.6
3112,2024-09-25,USB-C Hub,Electronics,South,Customer 14,5,44.8,224.0
3113,2024-09-25,Mechanical Keyboard,Electronics,West,Customer 4,4,77.02,308.08
3114,2024-09-25,Mechanical Keyboard,Electronics,South,Customer 54,3,85.1,255.3
3115,2024-09-25,Whiteboard,Stationery,Central,Customer 8,3,66.33,198.99
3116,2024-09-26,Notebook Set,Stationery,South,Customer 11,2,12.71,25.42
3117,2024-09-26,Whiteboard,Stationery,West,Customer 19,6,64.49,386.94
3118,2024-09-26,Standing Desk,Furniture,East,Customer 43,6,323.75,1942.5
3119,2024-09-26,Standing Desk,Furniture,West,Customer 27,4,348.76,1395.04
3120,2024-09-26,Notebook Set,Stationery,Central,Customer 25,2,10.88,21.76
3121,2024-09-26,Wireless Mouse,Electronics,Central,Customer 29,5,24.39,121.95
3122,2024-09-26,Wireless Mouse,Electronics,West,Customer 18,3,28.52,85.56
3123,2024-09-26,Wireless Mouse,Electronics,Central,Customer 14,2,24.74,49.48
3124,2024-09-26,Desk Lamp,Furniture,South,Customer 42,6,46.41,278.46
3125,2024-09-26,USB-C Hub,Electronics,West,Customer 46,3,42.56,127.68
3126,2024-09-27,USB-C Hub,Electronics,West,Customer 5,3,43.85,131.55
3127,2024-09-27,Webcam HD,Electronics,South,Customer 37,4,69.59,278.36
3128,2024-09-27,Filing Cabinet,Furniture,South,Customer 45,5,164.08,820.4
3129,2024-09-27,Desk Lamp,Furniture,Central,Customer 54,5,51.25,256.25
3130,2024-09-27,Notebook Set,Stationery,South,Customer 15,1,10.93,10.93
3131,2024-09-28,Mechanical Keyboard,Electronics,West,Customer 21,6,78.76,472.56
3132,2024-09-28,Office Chair,Furniture,South,Customer 47,6,197.8,1186.8
3133,2024-09-28,Notebook Set,Stationery,East,Customer 8,4,13.57,54.28
3134,2024-09-28,Wireless Mouse,Electronics,Central,Customer 41,6,22.96,137.76
3135,2024-09-28,Wireless Mouse,Electronics,West,Customer 9,2,24.51,49.02
3136,2024-09-28,Webcam HD,Electronics,West,Customer 29,5,72.74,363.7
3137,2024-09-28,Webcam HD,Electronics,West,Customer 53,3,66.95,200.85
3138,2024-09-28,Whiteboard,Stationery,North,Customer 14,2,55.29,110.58
3139,2024-09-28,Wireless Mouse,Electronics,West,Customer 37,2,28.08,56.16
3140,2024-09-29,Whiteboard,Stationery,Central,Customer 32,1,59.11,59.11
3141,2024-09-29,Office Chair,Furniture,East,Customer 23,2,187.67,375.34
3142,2024-09-29,Bluetooth Speaker,Electronics,West,Customer 28,5,61.23,306.15
3143,2024-09-29,Webcam HD,Electronics,South,Customer 51,4,78.29,313.16
3144,2024-09-29,Whiteboard,Stationery,North,Customer 39,3,55.51,166.53
3145,2024-09-30,Whiteboard,Stationery,East,Customer 60,3,54.34,163.02
3146,2024-09-30,Standing Desk,Furniture,South,Customer 19,4,376.54,1506.16
3147,2024-09-30,Mechanical Keyboard,Electronics,Central,Customer 33,5,88.73,443.65
3148,2024-10-01,Standing Desk,Furniture,North,Customer 38,4,369.13,1476.52
3149,2024-10-01,Pen Pack,Stationery,West,Customer 17,3,8.51,25.53
3150,2024-10-01,Office Chair,Furniture,South,Customer 36,3,201.96,605.88
3151,2024-10-01,Filing Cabinet,Furniture,North,Customer 16,3,169.66,508.98
3152,2024-10-01,Pen Pack,Stationery,Central,Customer 45,1,8.81,8.81
3153,2024-10-01,Wireless Mouse,Electronics,Central,Customer 48,3,28.63,85.89
3154,2024-10-01,Bluetooth Speaker,Electronics,South,Customer 18,1,61.7,61.7
3155,2024-10-01,Filing Cabinet,Furniture,South,Customer 42,1,138.9,138.9
3156,2024-10-01,Desk Lamp,Furniture,South,Customer 2,4,45.87,183.48
3157,2024-10-01,Wireless Mouse,Electronics,Central,Customer 39,1,27.34,27.34
3158,2024-10-01,Notebook Set,Stationery,West,Customer 4,6,12.85,77.1
3159,2024-10-01,Notebook Set,Stationery,West,Customer 36,4,12.89,51.56
3160,2024-10-01,USB-C Hub,Electronics,East,Customer 23,1,40.38,40.38
3161,2024-10-02,Office Chair,Furniture,South,Customer 6,3,181.64,544.92
3162,2024-10-02,Bluetooth Speaker,Electronics,Central,Customer 37,1,52.62,52.62
3163,2024-10-02,Wireless Mouse,Electronics,North,Customer 5,1,27.96,27.96
3164,2024-10-02,Wireless Mouse,Electronics,East,Customer 23,2,25.24,50.48
3165,2024-10-02,Bluetooth Speaker,Electronics,South,Customer 39,6,61.74,370.44
3166,2024-10-02,Notebook Set,Stationery,North,Customer 17,4,12.77,51.08
3167,2024-10-02,Whiteboard,Stationery,East,Customer 58,2,61.42,122.84
3168,2024-10-02,Office Chair,Furniture,Central,Customer 19,4,194.09,776.36
3169,2024-10-02,Webcam HD,Electronics,Central,Customer 33,2,72.22,144.44
3170,2024-10-02,Mechanical Keyboard,Electronics,Central,Customer 32,1,83.87,83.87
3171,2024-10-03,Standing Desk,Furniture,Central,Customer 15,1,332.81,332.81
3172,2024-10-03,Standing Desk,Furniture,South,Customer 3,6,363.38,2180.28
3173,2024-10-03,Office Chair,Furniture,North,Customer 2,6,181.81,1090.86
3174,2024-10-03,Pen Pack,Stationery,East,Customer 53,1,7.74,7.74
3175,2024-10-03,Mechanical Keyboard,Electronics,West,Customer 2,1,82.43,82.43
3176,2024-10-03,Notebook Set,Stationery,West,Customer 12,4,12.13,48.52
3177,2024-10-04,Webcam HD,Electronics,North,Customer 35,4,72.32,289.28
3178,2024-10-04,Desk Lamp,Furniture,East,Customer 60,1,50.74,50.74
3179,2024-10-04,Standing Desk,Furniture,Central,Customer 28,5,333.95,1669.75
3180,2024-10-04,Notebook Set,Stationery,North,Customer 36,6,13.59,81.54
3181,2024-10-04,Notebook Set,Stationery,Central,Customer 30,6,13.6,81.6
3182,2024-10-04,Notebook Set,Stationery,East,Customer 11,5,12.96,64.8
3183,2024-10-04,Notebook Set,Stationery,South,Customer 59,4,13.04,52.16
3184,2024-10-04,Wireless Mouse,Electronics,North,Customer 16,3,27.5,82.5
3185,2024-10-04,Whiteboard,Stationery,Central,Customer 18,3,59.06,177.18
3186,2024-10-04,Desk Lamp,Furniture,Central,Customer 1,3,47.92,143.76
3187,2024-10-04,Mechanical Keyboard,Electronics,East,Customer 55,3,88.58,265.74
3188,2024-10-05,USB-C Hub,Electronics,West,Customer 3,4,40.63,162.52
3189,2024-10-05,Desk Lamp,Furniture,West,Customer 4,4,47.67,190.68
3190,2024-10-05,Bluetooth Speaker,Electronics,East,Customer 5,1,53.3,53.3
3191,2024-10-05,Pen Pack,Stationery,East,Customer 56,2,7.72,15.44
3192,2024-10-06,Pen Pack,Stationery,Central,Customer 42,2,7.65,15.3
3193,2024-10-06,Wireless Mouse,Electronics,Central,Customer 56,2,23.22,46.44
3194,2024-10-06,Pen Pack,Stationery,South,Customer 4,5,7.83,39.15
3195,2024-10-06,Filing Cabinet,Furniture,East,Customer 35,3,171.57,514.71
3196,2024-10-06,Filing Cabinet,Furniture,North,Customer 33,1,157.52,157.52
3197,2024-10-06,Pen Pack,Stationery,East,Customer 37,1,8.22,8.22
3198,2024-10-06,Desk Lamp,Furniture,East,Customer 10,6,45.18,271.08
3199,2024-10-06,Wireless Mouse,Electronics,West,Customer 58,3,26.29,78.87
3200,2024-10-06,Webcam HD,Electronics,Central,Customer 2,3,71.24,213.72
3201,2024-10-07,USB-C Hub,Electronics,Central,Customer 2,3,36.45,109.35
3202,2024-10-07,Mechanical Keyboard,Electronics,Central,Customer 51,5,80.99,404.95
3203,2024-10-07,Bluetooth Speaker,Electronics,Central,Customer 3,6,54.23,325.38
3204,2024-10-07,Webcam HD,Electronics,North,Customer 5,6,65.63,393.78
3205,2024-10-07,Office Chair,Furniture,Central,Customer 47,5,184.66,923.3
3206,2024-10-07,Notebook Set,Stationery,Central,Customer 52,5,13.0,65.0
3207,2024-10-07,Wireless Mouse,Electronics,West,Customer 21,5,25.45,127.25
3208,2024-10-07,Standing Desk,Furniture,South,Customer 22,2,388.15,776.3
3209,2024-10-07,Office Chair,Furniture,North,Customer 45,3,172.39,517.17
3210,2024-10-07,Office Chair,Furniture,East,Customer 6,4,194.98,779.92
3211,2024-10-07,Desk Lamp,Furniture,West,Customer 39,5,46.19,230.95
3212,2024-10-08,Office Chair,Furniture,South,Customer 60,4,197.38,789.52
3213,2024-10-08,Whiteboard,Stationery,Central,Customer 43,2,65.65,131.3
3214,2024-10-08,USB-C Hub,Electronics,East,Customer 8,5,38.6,193.0
3215,2024-10-08,Mechanical Keyboard,Electronics,Central,Customer 32,4,85.45,341.8
3216,2024-10-08,Webcam HD,Electronics,North,Customer 11,2,78.75,157.5
3217,2024-10-08,Mechanical Keyboard,Electronics,West,Customer 48,4,82.1,328.4
3218,2024-10-08,Mechanical Keyboard,Electronics,North,Customer 45,2,94.98,189.96
3219,2024-10-08,USB-C Hub,Electronics,West,Customer 58,1,37.32,37.32
3220,2024-10-08,Notebook Set,Stationery,South,Customer 46,3,11.18,33.54
3221,2024-10-08,Standing Desk,Furniture,East,Customer 38,1,344.47,344.47
3222,2024-10-08,Bluetooth Speaker,Electronics,North,Customer 48,5,50.98,254.9
3223,2024-10-08,Desk Lamp,Furniture,West,Customer 19,4,50.75,203.0
3224,2024-10-09,Pen Pack,Stationery,Central,Customer 59,6,7.47,44.82
3225,2024-10-09,Whiteboard,Stationery,Central,Customer 24,1,56.28,56.28
3226,2024-10-09,Webcam HD,Electronics,South,Customer 33,6,70.94,425.64
3227,2024-10-09,Filing Cabinet,Furniture,South,Customer 20,5,145.47,727.35
3228,2024-10-09,Pen Pack,Stationery,Central,Customer 38,3,7.3,21.9
3229,2024-10-09,Whiteboard,Stationery,South,Customer 10,4,58.28,233.12
3230,2024-10-09,Wireless Mouse,Electronics,West,Customer 34,6,28.01,168.06
3231,2024-10-09,Standing Desk,Furniture,East,Customer 19,5,391.96,1959.8
3232,2024-10-09,USB-C Hub,Electronics,South,Customer 57,1,38.88,38.88
3233,2024-10-09,USB-C Hub,Electronics,Central,Customer 49,3,45.39,136.17
3234,2024-10-10,Mechanical Keyboard,Electronics,South,Customer 36,2,90.66,181.32
3235,2024-10-10,Whiteboard,Stationery,Central,Customer 35,2,54.41,108.82
3236,2024-10-10,Office Chair,Furniture,East,Customer 14,1,183.98,183.98
